"layer","level","class","id","metric","value"
1,"patch",0,819,"area",1.62
1,"patch",0,820,"area",0.81
1,"patch",0,821,"area",0.81
1,"patch",0,822,"area",0.81
1,"patch",0,823,"area",0.81
1,"patch",0,824,"area",3.24
1,"patch",0,825,"area",136.08
1,"patch",0,826,"area",7.29
1,"patch",0,827,"area",0.81
1,"patch",0,828,"area",0.81
1,"patch",0,829,"area",449.55
1,"patch",0,830,"area",1.62
1,"patch",0,831,"area",0.81
1,"patch",0,832,"area",2.43
1,"patch",0,833,"area",0.81
1,"patch",0,834,"area",4.05
1,"patch",0,835,"area",0.81
1,"patch",0,836,"area",0.81
1,"patch",0,837,"area",55.89
1,"patch",0,838,"area",2.43
1,"patch",0,839,"area",0.81
1,"patch",0,840,"area",2.43
1,"patch",0,841,"area",2.43
1,"patch",0,842,"area",0.81
1,"patch",0,843,"area",18.63
1,"patch",0,844,"area",0.81
1,"patch",0,845,"area",1.62
1,"patch",0,846,"area",45.36
1,"patch",0,847,"area",0.81
1,"patch",0,848,"area",4.05
1,"patch",0,849,"area",0.81
1,"patch",0,850,"area",1.62
1,"patch",0,851,"area",29.97
1,"patch",0,852,"area",2.43
1,"patch",0,853,"area",710.37
1,"patch",0,854,"area",8.91
1,"patch",0,855,"area",17.01
1,"patch",0,856,"area",9.72
1,"patch",0,857,"area",0.81
1,"patch",0,858,"area",0.81
1,"patch",0,859,"area",132.84
1,"patch",0,860,"area",0.81
1,"patch",0,861,"area",0.81
1,"patch",0,862,"area",0.81
1,"patch",0,863,"area",10.53
1,"patch",0,864,"area",0.81
1,"patch",0,865,"area",0.81
1,"patch",0,866,"area",0.81
1,"patch",0,867,"area",0.81
1,"patch",0,868,"area",39455.1
1,"patch",0,869,"area",1.62
1,"patch",0,870,"area",0.81
1,"patch",0,871,"area",0.81
1,"patch",0,872,"area",0.81
1,"patch",0,873,"area",0.81
1,"patch",0,874,"area",3.24
1,"patch",0,875,"area",2.43
1,"patch",0,876,"area",4.05
1,"patch",0,877,"area",1.62
1,"patch",0,878,"area",7.29
1,"patch",0,879,"area",5.67
1,"patch",0,880,"area",2.43
1,"patch",0,881,"area",1.62
1,"patch",0,882,"area",6.48
1,"patch",0,883,"area",0.81
1,"patch",0,884,"area",1.62
1,"patch",0,885,"area",460.89
1,"patch",0,886,"area",4.86
1,"patch",0,887,"area",0.81
1,"patch",0,888,"area",8.91
1,"patch",0,889,"area",6.48
1,"patch",0,890,"area",0.81
1,"patch",0,891,"area",0.81
1,"patch",0,892,"area",0.81
1,"patch",0,893,"area",0.81
1,"patch",0,894,"area",0.81
1,"patch",0,895,"area",0.81
1,"patch",0,896,"area",2.43
1,"patch",0,897,"area",6.48
1,"patch",0,898,"area",0.81
1,"patch",0,899,"area",4.86
1,"patch",0,900,"area",1.62
1,"patch",0,901,"area",0.81
1,"patch",0,902,"area",0.81
1,"patch",0,903,"area",145.8
1,"patch",0,904,"area",21.87
1,"patch",0,905,"area",0.81
1,"patch",0,906,"area",926.64
1,"patch",0,907,"area",1.62
1,"patch",0,908,"area",1.62
1,"patch",0,909,"area",3.24
1,"patch",0,910,"area",0.81
1,"patch",0,911,"area",0.81
1,"patch",0,912,"area",2.43
1,"patch",0,913,"area",0.81
1,"patch",0,914,"area",4.86
1,"patch",0,915,"area",1.62
1,"patch",0,916,"area",1.62
1,"patch",0,917,"area",3.24
1,"patch",0,918,"area",8.91
1,"patch",0,919,"area",0.81
1,"patch",0,920,"area",0.81
1,"patch",0,921,"area",3.24
1,"patch",0,922,"area",1.62
1,"patch",0,923,"area",176.58
1,"patch",0,924,"area",0.81
1,"patch",0,925,"area",0.81
1,"patch",0,926,"area",0.81
1,"patch",0,927,"area",4.86
1,"patch",0,928,"area",2.43
1,"patch",0,929,"area",1.62
1,"patch",0,930,"area",1.62
1,"patch",0,931,"area",0.81
1,"patch",0,932,"area",0.81
1,"patch",0,933,"area",15.39
1,"patch",0,934,"area",1.62
1,"patch",0,935,"area",5.67
1,"patch",0,936,"area",1.62
1,"patch",0,937,"area",2.43
1,"patch",0,938,"area",2.43
1,"patch",0,939,"area",24.3
1,"patch",0,940,"area",0.81
1,"patch",0,941,"area",1.62
1,"patch",0,942,"area",0.81
1,"patch",0,943,"area",0.81
1,"patch",0,944,"area",30.78
1,"patch",0,945,"area",0.81
1,"patch",0,946,"area",0.81
1,"patch",0,947,"area",12.15
1,"patch",0,948,"area",0.81
1,"patch",0,949,"area",0.81
1,"patch",0,950,"area",4.86
1,"patch",0,951,"area",8.1
1,"patch",0,952,"area",0.81
1,"patch",0,953,"area",2.43
1,"patch",0,954,"area",0.81
1,"patch",0,955,"area",4.05
1,"patch",0,956,"area",1.62
1,"patch",0,957,"area",0.81
1,"patch",0,958,"area",0.81
1,"patch",0,959,"area",12.96
1,"patch",0,960,"area",0.81
1,"patch",0,961,"area",0.81
1,"patch",0,962,"area",20.25
1,"patch",0,963,"area",2.43
1,"patch",0,964,"area",1.62
1,"patch",0,965,"area",30.78
1,"patch",0,966,"area",0.81
1,"patch",0,967,"area",0.81
1,"patch",0,968,"area",0.81
1,"patch",0,969,"area",0.81
1,"patch",0,970,"area",483.57
1,"patch",0,971,"area",0.81
1,"patch",0,972,"area",0.81
1,"patch",0,973,"area",0.81
1,"patch",0,974,"area",0.81
1,"patch",0,975,"area",4.05
1,"patch",0,976,"area",0.81
1,"patch",0,977,"area",0.81
1,"patch",0,978,"area",0.81
1,"patch",0,979,"area",0.81
1,"patch",0,980,"area",0.81
1,"patch",0,981,"area",0.81
1,"patch",0,982,"area",0.81
1,"patch",0,983,"area",8.91
1,"patch",0,984,"area",0.81
1,"patch",0,985,"area",0.81
1,"patch",0,986,"area",2.43
1,"patch",0,987,"area",0.81
1,"patch",0,988,"area",1.62
1,"patch",0,989,"area",0.81
1,"patch",0,990,"area",0.81
1,"patch",0,991,"area",4.86
1,"patch",0,992,"area",1.62
1,"patch",0,993,"area",0.81
1,"patch",0,994,"area",0.81
1,"patch",0,995,"area",0.81
1,"patch",0,996,"area",9.72
1,"patch",0,997,"area",1.62
1,"patch",0,998,"area",7.29
1,"patch",0,999,"area",1.62
1,"patch",0,1000,"area",0.81
1,"patch",0,1001,"area",0.81
1,"patch",0,1002,"area",1.62
1,"patch",0,1003,"area",1.62
1,"patch",0,1004,"area",4.05
1,"patch",0,1005,"area",2.43
1,"patch",0,1006,"area",0.81
1,"patch",0,1007,"area",1.62
1,"patch",0,1008,"area",0.81
1,"patch",0,1009,"area",3.24
1,"patch",0,1010,"area",0.81
1,"patch",0,1011,"area",1.62
1,"patch",0,1012,"area",17.01
1,"patch",0,1013,"area",8.1
1,"patch",0,1014,"area",855.36
1,"patch",0,1015,"area",0.81
1,"patch",0,1016,"area",2.43
1,"patch",0,1017,"area",0.81
1,"patch",0,1018,"area",2.43
1,"patch",0,1019,"area",0.81
1,"patch",0,1020,"area",1.62
1,"patch",0,1021,"area",2.43
1,"patch",0,1022,"area",4.05
1,"patch",0,1023,"area",1.62
1,"patch",0,1024,"area",14.58
1,"patch",0,1025,"area",3.24
1,"patch",0,1026,"area",0.81
1,"patch",0,1027,"area",24.3
1,"patch",0,1028,"area",0.81
1,"patch",0,1029,"area",0.81
1,"patch",0,1030,"area",35.64
1,"patch",0,1031,"area",0.81
1,"patch",0,1032,"area",0.81
1,"patch",0,1033,"area",1.62
1,"patch",0,1034,"area",2.43
1,"patch",0,1035,"area",2.43
1,"patch",0,1036,"area",0.81
1,"patch",0,1037,"area",129.6
1,"patch",0,1038,"area",0.81
1,"patch",0,1039,"area",0.81
1,"patch",0,1040,"area",0.81
1,"patch",0,1041,"area",18.63
1,"patch",0,1042,"area",0.81
1,"patch",0,1043,"area",6.48
1,"patch",0,1044,"area",4.05
1,"patch",0,1045,"area",2.43
1,"patch",0,1046,"area",0.81
1,"patch",0,1047,"area",0.81
1,"patch",0,1048,"area",12.96
1,"patch",0,1049,"area",5.67
1,"patch",0,1050,"area",1.62
1,"patch",0,1051,"area",5.67
1,"patch",0,1052,"area",4.86
1,"patch",0,1053,"area",7.29
1,"patch",0,1054,"area",4.05
1,"patch",0,1055,"area",0.81
1,"patch",0,1056,"area",3.24
1,"patch",0,1057,"area",0.81
1,"patch",0,1058,"area",0.81
1,"patch",0,1059,"area",0.81
1,"patch",0,1060,"area",0.81
1,"patch",0,1061,"area",0.81
1,"patch",0,1062,"area",1.62
1,"patch",0,1063,"area",0.81
1,"patch",0,1064,"area",0.81
1,"patch",0,1065,"area",0.81
1,"patch",0,1066,"area",1.62
1,"patch",0,1067,"area",0.81
1,"patch",0,1068,"area",5.67
1,"patch",0,1069,"area",5.67
1,"patch",0,1070,"area",0.81
1,"patch",0,1071,"area",2.43
1,"patch",0,1072,"area",0.81
1,"patch",0,1073,"area",0.81
1,"patch",0,1074,"area",0.81
1,"patch",0,1075,"area",0.81
1,"patch",0,1076,"area",0.81
1,"patch",0,1077,"area",4.05
1,"patch",0,1078,"area",0.81
1,"patch",0,1079,"area",0.81
1,"patch",0,1080,"area",0.81
1,"patch",0,1081,"area",5.67
1,"patch",0,1082,"area",1.62
1,"patch",0,1083,"area",0.81
1,"patch",0,1084,"area",4.05
1,"patch",0,1085,"area",2.43
1,"patch",0,1086,"area",1.62
1,"patch",0,1087,"area",0.81
1,"patch",0,1088,"area",3.24
1,"patch",0,1089,"area",0.81
1,"patch",0,1090,"area",3.24
1,"patch",0,1091,"area",1.62
1,"patch",0,1092,"area",4.05
1,"patch",0,1093,"area",0.81
1,"patch",0,1094,"area",4.05
1,"patch",0,1095,"area",0.81
1,"patch",0,1096,"area",0.81
1,"patch",0,1097,"area",0.81
1,"patch",0,1098,"area",21.87
1,"patch",0,1099,"area",0.81
1,"patch",0,1100,"area",0.81
1,"patch",0,1101,"area",0.81
1,"patch",0,1102,"area",24.3
1,"patch",0,1103,"area",1.62
1,"patch",0,1104,"area",2.43
1,"patch",0,1105,"area",0.81
1,"patch",0,1106,"area",0.81
1,"patch",0,1107,"area",4.86
1,"patch",0,1108,"area",2.43
1,"patch",0,1109,"area",0.81
1,"patch",0,1110,"area",1.62
1,"patch",0,1111,"area",0.81
1,"patch",0,1112,"area",0.81
1,"patch",0,1113,"area",12.96
1,"patch",0,1114,"area",0.81
1,"patch",0,1115,"area",0.81
1,"patch",0,1116,"area",1.62
1,"patch",0,1117,"area",0.81
1,"patch",0,1118,"area",0.81
1,"patch",0,1119,"area",0.81
1,"patch",0,1120,"area",6.48
1,"patch",0,1121,"area",0.81
1,"patch",0,1122,"area",0.81
1,"patch",0,1123,"area",0.81
1,"patch",0,1124,"area",0.81
1,"patch",0,1125,"area",0.81
1,"patch",0,1126,"area",0.81
1,"patch",0,1127,"area",49.41
1,"patch",0,1128,"area",0.81
1,"patch",0,1129,"area",0.81
1,"patch",0,1130,"area",0.81
1,"patch",0,1131,"area",4.86
1,"patch",0,1132,"area",2.43
1,"patch",0,1133,"area",2.43
1,"patch",0,1134,"area",0.81
1,"patch",0,1135,"area",0.81
1,"patch",0,1136,"area",0.81
1,"patch",0,1137,"area",0.81
1,"patch",0,1138,"area",1.62
1,"patch",0,1139,"area",0.81
1,"patch",0,1140,"area",4.05
1,"patch",0,1141,"area",0.81
1,"patch",0,1142,"area",10.53
1,"patch",0,1143,"area",0.81
1,"patch",0,1144,"area",1.62
1,"patch",0,1145,"area",0.81
1,"patch",0,1146,"area",4.05
1,"patch",0,1147,"area",4.86
1,"patch",0,1148,"area",0.81
1,"patch",0,1149,"area",0.81
1,"patch",0,1150,"area",3.24
1,"patch",0,1151,"area",13.77
1,"patch",0,1152,"area",0.81
1,"patch",0,1153,"area",2.43
1,"patch",0,1154,"area",2.43
1,"patch",0,1155,"area",0.81
1,"patch",0,1156,"area",4.86
1,"patch",0,1157,"area",3.24
1,"patch",0,1158,"area",0.81
1,"patch",0,1159,"area",59.94
1,"patch",0,1160,"area",0.81
1,"patch",0,1161,"area",4.05
1,"patch",0,1162,"area",0.81
1,"patch",0,1163,"area",0.81
1,"patch",0,1164,"area",0.81
1,"patch",0,1165,"area",1.62
1,"patch",0,1166,"area",0.81
1,"patch",0,1167,"area",0.81
1,"patch",0,1168,"area",0.81
1,"patch",0,1169,"area",0.81
1,"patch",0,1170,"area",1.62
1,"patch",0,1171,"area",0.81
1,"patch",0,1172,"area",0.81
1,"patch",0,1173,"area",4.86
1,"patch",0,1174,"area",4.05
1,"patch",0,1175,"area",0.81
1,"patch",0,1176,"area",0.81
1,"patch",0,1177,"area",0.81
1,"patch",0,1178,"area",1.62
1,"patch",0,1179,"area",0.81
1,"patch",0,1180,"area",0.81
1,"patch",0,1181,"area",6.48
1,"patch",0,1182,"area",4.05
1,"patch",0,1183,"area",11.34
1,"patch",0,1184,"area",1.62
1,"patch",0,1185,"area",2.43
1,"patch",0,1186,"area",0.81
1,"patch",0,1187,"area",7.29
1,"patch",0,1188,"area",8.1
1,"patch",0,1189,"area",1.62
1,"patch",0,1190,"area",3.24
1,"patch",0,1191,"area",0.81
1,"patch",0,1192,"area",0.81
1,"patch",0,1193,"area",0.81
1,"patch",0,1194,"area",15.39
1,"patch",0,1195,"area",1.62
1,"patch",0,1196,"area",0.81
1,"patch",0,1197,"area",5.67
1,"patch",0,1198,"area",0.81
1,"patch",0,1199,"area",1.62
1,"patch",0,1200,"area",5.67
1,"patch",0,1201,"area",15.39
1,"patch",0,1202,"area",1.62
1,"patch",0,1203,"area",0.81
1,"patch",0,1204,"area",0.81
1,"patch",0,1205,"area",0.81
1,"patch",0,1206,"area",0.81
1,"patch",0,1207,"area",46.17
1,"patch",0,1208,"area",1.62
1,"patch",0,1209,"area",0.81
1,"patch",0,1210,"area",0.81
1,"patch",0,1211,"area",2.43
1,"patch",0,1212,"area",0.81
1,"patch",0,1213,"area",29.16
1,"patch",0,1214,"area",0.81
1,"patch",0,1215,"area",0.81
1,"patch",0,1216,"area",0.81
1,"patch",0,1217,"area",0.81
1,"patch",0,1218,"area",10.53
1,"patch",0,1219,"area",0.81
1,"patch",0,1220,"area",5.67
1,"patch",0,1221,"area",1.62
1,"patch",0,1222,"area",0.81
1,"patch",0,1223,"area",0.81
1,"patch",0,1224,"area",0.81
1,"patch",0,1225,"area",1.62
1,"patch",0,1226,"area",7.29
1,"patch",0,1227,"area",5.67
1,"patch",0,1228,"area",0.81
1,"patch",0,1229,"area",0.81
1,"patch",0,1230,"area",1.62
1,"patch",0,1231,"area",2.43
1,"patch",0,1232,"area",4.86
1,"patch",0,1233,"area",0.81
1,"patch",0,1234,"area",4.05
1,"patch",0,1235,"area",0.81
1,"patch",0,1236,"area",0.81
1,"patch",0,1237,"area",0.81
1,"patch",0,1238,"area",0.81
1,"patch",0,1239,"area",0.81
1,"patch",0,1240,"area",5.67
1,"patch",0,1241,"area",0.81
1,"patch",0,1242,"area",2.43
1,"patch",0,1243,"area",1.62
1,"patch",0,1244,"area",0.81
1,"patch",0,1245,"area",5.67
1,"patch",0,1246,"area",8.1
1,"patch",0,1247,"area",0.81
1,"patch",0,1248,"area",0.81
1,"patch",0,1249,"area",0.81
1,"patch",0,1250,"area",1.62
1,"patch",0,1251,"area",1.62
1,"patch",0,1252,"area",1.62
1,"patch",0,1253,"area",1.62
1,"patch",0,1254,"area",2.43
1,"patch",0,1255,"area",116.64
1,"patch",0,1256,"area",20.25
1,"patch",0,1257,"area",0.81
1,"patch",0,1258,"area",1.62
1,"patch",0,1259,"area",2.43
1,"patch",0,1260,"area",0.81
1,"patch",0,1261,"area",0.81
1,"patch",0,1262,"area",0.81
1,"patch",0,1263,"area",1.62
1,"patch",0,1264,"area",0.81
1,"patch",0,1265,"area",2.43
1,"patch",0,1266,"area",3.24
1,"patch",0,1267,"area",1.62
1,"patch",0,1268,"area",4.05
1,"patch",0,1269,"area",0.81
1,"patch",0,1270,"area",0.81
1,"patch",0,1271,"area",4.86
1,"patch",0,1272,"area",19.44
1,"patch",0,1273,"area",0.81
1,"patch",0,1274,"area",3.24
1,"patch",0,1275,"area",4.05
1,"patch",0,1276,"area",4.86
1,"patch",0,1277,"area",0.81
1,"patch",0,1278,"area",8.91
1,"patch",0,1279,"area",1.62
1,"patch",0,1280,"area",31.59
1,"patch",0,1281,"area",0.81
1,"patch",0,1282,"area",0.81
1,"patch",0,1283,"area",0.81
1,"patch",0,1284,"area",10.53
1,"patch",0,1285,"area",3.24
1,"patch",0,1286,"area",0.81
1,"patch",0,1287,"area",0.81
1,"patch",0,1288,"area",2.43
1,"patch",0,1289,"area",10.53
1,"patch",0,1290,"area",0.81
1,"patch",0,1291,"area",0.81
1,"patch",0,1292,"area",2.43
1,"patch",0,1293,"area",0.81
1,"patch",0,1294,"area",6.48
1,"patch",0,1295,"area",0.81
1,"patch",0,1296,"area",4.86
1,"patch",0,1297,"area",3.24
1,"patch",0,1298,"area",0.81
1,"patch",0,1299,"area",0.81
1,"patch",0,1300,"area",4.05
1,"patch",0,1301,"area",0.81
1,"patch",0,1302,"area",0.81
1,"patch",0,1303,"area",3.24
1,"patch",0,1304,"area",6.48
1,"patch",0,1305,"area",2.43
1,"patch",0,1306,"area",2.43
1,"patch",0,1307,"area",0.81
1,"patch",0,1308,"area",3.24
1,"patch",0,1309,"area",0.81
1,"patch",0,1310,"area",1.62
1,"patch",0,1311,"area",0.81
1,"patch",0,1312,"area",1.62
1,"patch",0,1313,"area",0.81
1,"patch",0,1314,"area",0.81
1,"patch",0,1315,"area",2.43
1,"patch",0,1316,"area",17.01
1,"patch",0,1317,"area",0.81
1,"patch",0,1318,"area",0.81
1,"patch",0,1319,"area",0.81
1,"patch",0,1320,"area",0.81
1,"patch",0,1321,"area",2.43
1,"patch",0,1322,"area",2.43
1,"patch",0,1323,"area",3.24
1,"patch",0,1324,"area",0.81
1,"patch",0,1325,"area",3.24
1,"patch",0,1326,"area",1.62
1,"patch",0,1327,"area",4.05
1,"patch",0,1328,"area",10.53
1,"patch",0,1329,"area",6.48
1,"patch",0,1330,"area",4.05
1,"patch",0,1331,"area",0.81
1,"patch",0,1332,"area",9.72
1,"patch",0,1333,"area",0.81
1,"patch",0,1334,"area",1.62
1,"patch",0,1335,"area",1.62
1,"patch",0,1336,"area",0.81
1,"patch",0,1337,"area",0.81
1,"patch",0,1338,"area",1.62
1,"patch",0,1339,"area",1.62
1,"patch",0,1340,"area",1.62
1,"patch",0,1341,"area",3.24
1,"patch",0,1342,"area",7.29
1,"patch",0,1343,"area",5.67
1,"patch",0,1344,"area",3.24
1,"patch",0,1345,"area",0.81
1,"patch",0,1346,"area",1.62
1,"patch",0,1347,"area",0.81
1,"patch",0,1348,"area",8.1
1,"patch",0,1349,"area",2.43
1,"patch",0,1350,"area",0.81
1,"patch",0,1351,"area",1.62
1,"patch",0,1352,"area",13.77
1,"patch",0,1353,"area",0.81
1,"patch",0,1354,"area",4.05
1,"patch",0,1355,"area",267.3
1,"patch",0,1356,"area",2.43
1,"patch",0,1357,"area",0.81
1,"patch",0,1358,"area",0.81
1,"patch",0,1359,"area",0.81
1,"patch",0,1360,"area",0.81
1,"patch",0,1361,"area",0.81
1,"patch",0,1362,"area",0.81
1,"patch",0,1363,"area",0.81
1,"patch",0,1364,"area",17.01
1,"patch",0,1365,"area",0.81
1,"patch",0,1366,"area",0.81
1,"patch",0,1367,"area",1.62
1,"patch",0,1368,"area",3.24
1,"patch",0,1369,"area",0.81
1,"patch",0,1370,"area",1.62
1,"patch",0,1371,"area",1.62
1,"patch",0,1372,"area",8.91
1,"patch",0,1373,"area",0.81
1,"patch",0,1374,"area",0.81
1,"patch",0,1375,"area",0.81
1,"patch",0,1376,"area",0.81
1,"patch",0,1377,"area",2.43
1,"patch",0,1378,"area",1.62
1,"patch",0,1379,"area",2.43
1,"patch",0,1380,"area",22.68
1,"patch",0,1381,"area",0.81
1,"patch",0,1382,"area",0.81
1,"patch",0,1383,"area",2.43
1,"patch",0,1384,"area",0.81
1,"patch",0,1385,"area",1.62
1,"patch",0,1386,"area",0.81
1,"patch",0,1387,"area",4.86
1,"patch",0,1388,"area",0.81
1,"patch",0,1389,"area",4.86
1,"patch",0,1390,"area",0.81
1,"patch",0,1391,"area",1.62
1,"patch",0,1392,"area",4.05
1,"patch",0,1393,"area",4.86
1,"patch",0,1394,"area",0.81
1,"patch",0,1395,"area",8.1
1,"patch",0,1396,"area",0.81
1,"patch",0,1397,"area",0.81
1,"patch",0,1398,"area",5.67
1,"patch",0,1399,"area",3.24
1,"patch",0,1400,"area",0.81
1,"patch",0,1401,"area",2.43
1,"patch",0,1402,"area",2.43
1,"patch",0,1403,"area",0.81
1,"patch",0,1404,"area",0.81
1,"patch",0,1405,"area",34.02
1,"patch",0,1406,"area",3.24
1,"patch",0,1407,"area",0.81
1,"patch",0,1408,"area",1.62
1,"patch",0,1409,"area",1.62
1,"patch",0,1410,"area",0.81
1,"patch",0,1411,"area",0.81
1,"patch",0,1412,"area",1.62
1,"patch",0,1413,"area",0.81
1,"patch",0,1414,"area",21.06
1,"patch",0,1415,"area",0.81
1,"patch",0,1416,"area",2.43
1,"patch",0,1417,"area",2.43
1,"patch",0,1418,"area",14.58
1,"patch",0,1419,"area",90.72
1,"patch",0,1420,"area",0.81
1,"patch",0,1421,"area",0.81
1,"patch",0,1422,"area",0.81
1,"patch",0,1423,"area",5.67
1,"patch",0,1424,"area",4.05
1,"patch",0,1425,"area",0.81
1,"patch",0,1426,"area",0.81
1,"patch",0,1427,"area",0.81
1,"patch",0,1428,"area",1.62
1,"patch",0,1429,"area",0.81
1,"patch",0,1430,"area",8.1
1,"patch",0,1431,"area",0.81
1,"patch",0,1432,"area",4.05
1,"patch",0,1433,"area",1.62
1,"patch",0,1434,"area",0.81
1,"patch",0,1435,"area",3.24
1,"patch",0,1436,"area",0.81
1,"patch",0,1437,"area",0.81
1,"patch",0,1438,"area",5.67
1,"patch",0,1439,"area",4.86
1,"patch",0,1440,"area",2.43
1,"patch",0,1441,"area",0.81
1,"patch",0,1442,"area",0.81
1,"patch",0,1443,"area",0.81
1,"patch",0,1444,"area",0.81
1,"patch",0,1445,"area",0.81
1,"patch",0,1446,"area",4.05
1,"patch",0,1447,"area",0.81
1,"patch",0,1448,"area",49.41
1,"patch",0,1449,"area",0.81
1,"patch",0,1450,"area",1.62
1,"patch",0,1451,"area",6.48
1,"patch",0,1452,"area",0.81
1,"patch",0,1453,"area",2.43
1,"patch",0,1454,"area",0.81
1,"patch",0,1455,"area",3.24
1,"patch",0,1456,"area",1.62
1,"patch",0,1457,"area",4.86
1,"patch",0,1458,"area",0.81
1,"patch",0,1459,"area",0.81
1,"patch",0,1460,"area",1.62
1,"patch",0,1461,"area",4.05
1,"patch",0,1462,"area",0.81
1,"patch",0,1463,"area",19.44
1,"patch",0,1464,"area",0.81
1,"patch",0,1465,"area",4.86
1,"patch",0,1466,"area",0.81
1,"patch",0,1467,"area",1.62
1,"patch",0,1468,"area",2.43
1,"patch",0,1469,"area",0.81
1,"patch",0,1470,"area",0.81
1,"patch",0,1471,"area",29.97
1,"patch",0,1472,"area",0.81
1,"patch",0,1473,"area",0.81
1,"patch",0,1474,"area",0.81
1,"patch",0,1475,"area",0.81
1,"patch",0,1476,"area",0.81
1,"patch",0,1477,"area",2.43
1,"patch",0,1478,"area",0.81
1,"patch",0,1479,"area",3.24
1,"patch",0,1480,"area",2.43
1,"patch",0,1481,"area",0.81
1,"patch",0,1482,"area",0.81
1,"patch",0,1483,"area",0.81
1,"patch",0,1484,"area",0.81
1,"patch",0,1485,"area",0.81
1,"patch",0,1486,"area",20.25
1,"patch",0,1487,"area",0.81
1,"patch",0,1488,"area",0.81
1,"patch",0,1489,"area",2.43
1,"patch",0,1490,"area",1.62
1,"patch",0,1491,"area",33.21
1,"patch",0,1492,"area",0.81
1,"patch",0,1493,"area",0.81
1,"patch",0,1494,"area",5.67
1,"patch",0,1495,"area",8.91
1,"patch",0,1496,"area",0.81
1,"patch",0,1497,"area",5.67
1,"patch",0,1498,"area",0.81
1,"patch",0,1499,"area",0.81
1,"patch",0,1500,"area",4.05
1,"patch",0,1501,"area",0.81
1,"patch",0,1502,"area",16.2
1,"patch",0,1503,"area",0.81
1,"patch",0,1504,"area",0.81
1,"patch",0,1505,"area",0.81
1,"patch",0,1506,"area",2.43
1,"patch",0,1507,"area",0.81
1,"patch",0,1508,"area",0.81
1,"patch",0,1509,"area",0.81
1,"patch",0,1510,"area",0.81
1,"patch",0,1511,"area",0.81
1,"patch",0,1512,"area",1.62
1,"patch",0,1513,"area",0.81
1,"patch",0,1514,"area",1.62
1,"patch",0,1515,"area",4.05
1,"patch",0,1516,"area",0.81
1,"patch",0,1517,"area",0.81
1,"patch",0,1518,"area",11.34
1,"patch",0,1519,"area",0.81
1,"patch",0,1520,"area",0.81
1,"patch",0,1521,"area",3.24
1,"patch",0,1522,"area",0.81
1,"patch",0,1523,"area",11.34
1,"patch",0,1524,"area",0.81
1,"patch",0,1525,"area",1.62
1,"patch",0,1526,"area",0.81
1,"patch",0,1527,"area",0.81
1,"patch",0,1528,"area",4.05
1,"patch",0,1529,"area",0.81
1,"patch",0,1530,"area",0.81
1,"patch",0,1531,"area",1.62
1,"patch",0,1532,"area",3.24
1,"patch",0,1533,"area",1.62
1,"patch",0,1534,"area",1.62
1,"patch",0,1535,"area",1.62
1,"patch",0,1536,"area",0.81
1,"patch",0,1537,"area",28.35
1,"patch",0,1538,"area",0.81
1,"patch",0,1539,"area",0.81
1,"patch",0,1540,"area",2.43
1,"patch",0,1541,"area",0.81
1,"patch",0,1542,"area",4.05
1,"patch",0,1543,"area",0.81
1,"patch",0,1544,"area",0.81
1,"patch",0,1545,"area",1.62
1,"patch",0,1546,"area",0.81
1,"patch",0,1547,"area",0.81
1,"patch",0,1548,"area",2.43
1,"patch",0,1549,"area",0.81
1,"patch",0,1550,"area",0.81
1,"patch",0,1551,"area",0.81
1,"patch",0,1552,"area",0.81
1,"patch",0,1553,"area",11.34
1,"patch",0,1554,"area",2.43
1,"patch",0,1555,"area",1.62
1,"patch",0,1556,"area",0.81
1,"patch",0,1557,"area",0.81
1,"patch",0,1558,"area",0.81
1,"patch",0,1559,"area",8.1
1,"patch",0,1560,"area",1.62
1,"patch",0,1561,"area",0.81
1,"patch",0,1562,"area",0.81
1,"patch",0,1563,"area",18.63
1,"patch",0,1564,"area",4.86
1,"patch",0,1565,"area",35.64
1,"patch",0,1566,"area",2.43
1,"patch",0,1567,"area",0.81
1,"patch",0,1568,"area",0.81
1,"patch",0,1569,"area",1.62
1,"patch",0,1570,"area",0.81
1,"patch",0,1571,"area",1.62
1,"patch",0,1572,"area",1.62
1,"patch",0,1573,"area",0.81
1,"patch",0,1574,"area",1.62
1,"patch",0,1575,"area",1.62
1,"patch",0,1576,"area",1.62
1,"patch",0,1577,"area",0.81
1,"patch",0,1578,"area",0.81
1,"patch",0,1579,"area",2.43
1,"patch",0,1580,"area",9.72
1,"patch",0,1581,"area",0.81
1,"patch",0,1582,"area",0.81
1,"patch",0,1583,"area",0.81
