"aspen.presence","aspen.prob","cell","x","y","tpi3","tpi15","hli","elev","pH","clay","om","thetas","ADI","PRATIO","GSPDD5","GSP","TD","DD_0","RH"
"0",0,31435396,350765,4245285,-0.0637078508734703,1.25810480117798,0.708232164382935,2832.03881835938,6.56076002120972,20.035062789917,0.410210967063904,0.520846307277679,0.0864228010177612,0.565264880657196,266.222625732422,226.192474365234,23.5087223052979,966.528686523438,47.002067565918
"0",0,34019025,391175,4204605,1.31014943122864,29.9061031341553,0.610255181789398,2602.38110351562,6.17000007629395,18.5,-0.0215658619999886,0.52075469493866,0.121261619031429,0.697543382644653,330.244598388672,226.838577270508,23.2563419342041,730.361328125,45.0915946960449
"0",0,10051185,469475,4582065,0.0310133397579193,1.86740756034851,0.784368932247162,2346.44262695312,6.68499183654785,19.2281341552734,0.434582352638245,0.52509993314743,0.0820834413170815,0.691640853881836,490.253692626953,326.551544189453,22.0882453918457,607.645263671875,54.0270690917969
"0",0,33012062,290105,4220445,-0.975188195705414,-7.34470891952515,0.918120920658112,3731.27172851562,5.45748090744019,13.6741371154785,0.582738757133484,0.536057829856873,0.0235124155879021,0.45073863863945,179.814010620117,406.921234130859,19.0432376861572,1394.35461425781,49.9148864746094
"0",0,39081686,316565,4124865,-0.113164238631725,-2.56165194511414,0.757438123226166,2292.1025390625,6.64717483520508,25.5383071899414,0.274956971406937,0.485569685697556,0.0717331022024155,0.495023846626282,512.048278808594,290.058410644531,23.5664215087891,546.053894042969,44.5037994384766
"0",0,17955167,481805,4457595,-0.155620574951172,6.15542793273926,0.990474104881287,1744.55480957031,7.15043020248413,24.7686977386475,0.176534533500671,0.507357776165009,0.108129873871803,0.70380038022995,759.677124023438,318.599761962891,22.834342956543,272.336181640625,51.6296310424805
"0",0,10617176,488015,4573155,-0.108326874673367,-1.70403778553009,0.744115471839905,2056.07080078125,7.64307880401611,21.2825050354004,0.0418138206005096,0.530485093593597,0.102405048906803,0.733153283596039,548.231140136719,304.014038085938,22.8575134277344,485.039764404297,52.9441146850586
"0",0,24555291,418715,4353645,0.276999980211258,12.5773611068726,0.375074237585068,3596.51879882812,4.97743034362793,13.855055809021,0.59185379743576,0.483444809913635,0.0332822538912296,0.517843842506409,215.724868774414,371.425811767578,19.6713886260986,1268.70129394531,53.5249557495117
"0",0,34413319,387485,4198395,-0.230127155780792,-10.6168918609619,0.872214257717133,2618.38940429688,6.17000007629395,18.5,-0.0215704161673784,0.52075469493866,0.10198712348938,0.677897870540619,340.612396240234,250.171035766602,23.2297954559326,797.518859863281,44.4110679626465
"0",0,33681169,330785,4209915,0.588834881782532,13.2333946228027,0.885083258152008,4149.34326171875,5.21618556976318,11.3375635147095,0.669951736927032,0.511203110218048,0.017694067209959,0.441269099712372,140.921875,422.039337158203,18.7971992492676,1592.1650390625,56.3190155029297
"0",0,46305561,326915,4011105,0.0887572169303894,-0.726431369781494,0.742695331573486,2240.72412109375,7.7432370185852,35.3827323913574,-0.134206995368004,0.475643187761307,0.110319450497627,0.574553430080414,458.164978027344,230.383514404297,22.9870738983154,417.869964599609,43.6959228515625
"0",0,10815901,371015,4570005,0.216843709349632,-4.9642448425293,0.908405900001526,2367.25073242188,6.44228887557983,14.8048257827759,0.383446514606476,0.514254689216614,0.0780387222766876,0.521477103233337,320.807189941406,241.791595458984,22.8739356994629,787.337890625,50.1889495849609
"0",0,29613350,444275,4273995,0.908750534057617,25.4114818572998,0.623534262180328,3398.38232421875,5.76950693130493,13.1712131500244,0.525425791740417,0.495659023523331,0.0588328912854195,0.715186715126038,267.028686523438,339.876220703125,19.8964099884033,970.692626953125,60.9791488647461
"0",0,43986071,398915,4047645,-0.395990788936615,-0.929627418518066,0.774747133255005,2648.2958984375,6.56499242782593,16.6667041778564,0.267325639724731,0.492415010929108,0.0813797414302826,0.557171046733856,406.178771972656,267.679138183594,21.2243404388428,568.873229980469,53.1169052124023
"0",0,14599860,427625,4510425,0.76333612203598,20.1888256072998,0.919217228889465,2843.74047851562,5.67046403884888,9.45458221435547,0.605610072612762,0.53173828125,0.0479627624154091,0.525266349315643,280.705017089844,326.642211914062,21.0604400634766,1042.45910644531,52.6642379760742
"0",0,27399609,261035,4308825,0.262488812208176,7.08306312561035,0.821858584880829,2433.50537109375,7.0175895690918,19.0264663696289,0.357290953397751,0.517645359039307,0.0933596342802048,0.466682881116867,419.702606201172,224.134719848633,23.2387619018555,466.672454833984,54.960277557373
"0",0,36694371,456515,4162485,-1.53487980365753,-27.8288955688477,0.468577355146408,3917.78784179688,5.04505777359009,15.0266942977905,0.492520689964294,0.477640420198441,0.0186999700963497,0.544782340526581,149.648986816406,491.866088867188,18.3882484436035,1544.35473632812,51.0268440246582
"0",0,19548722,398105,4432485,-0.272363245487213,-2.53720426559448,0.834843039512634,2422.33740234375,6.70734930038452,17.4311790466309,0.47507894039154,0.512930393218994,0.0967284664511681,0.593731582164764,283.051025390625,220.283126831055,24.8631420135498,1000.01135253906,43.839298248291
"0",0,26720374,337535,4319535,0.41295450925827,15.8202571868896,0.497754603624344,3970.58569335938,5.03393793106079,14.1856594085693,0.496057003736496,0.477633655071259,0.0120798368006945,0.348431169986725,145.13835144043,483.577728271484,19.9380302429199,1765.05102539062,51.4884223937988
"0",0,38812411,256265,4129095,-0.030226206406951,-0.984569907188416,0.738391160964966,2198.91674804688,7.34264469146729,22.3879528045654,0.53620982170105,0.533571720123291,0.0757718458771706,0.491484999656677,592.6689453125,292.489044189453,23.2667217254639,404.636108398438,48.2155265808105
"0",0,43499146,295415,4055295,-0.0158952921628952,9.80532646179199,0.593194305896759,2212.5673828125,7.32835102081299,18.6900177001953,0.0719390138983727,0.489547580480576,0.125548392534256,0.555827379226685,453.452972412109,207.331848144531,23.4700832366943,362.261322021484,48.6177978515625
"0",0,23115230,429425,4376325,1.98595941066742,35.9521713256836,0.837091267108917,3870.53125,4.91713666915894,12.0584106445312,0.615126073360443,0.501139163970947,0.023894602432847,0.518624484539032,166.935806274414,426.947723388672,20.1270427703857,1622.97058105469,57.1191596984863
"0",0,18343579,463085,4451475,-1.24382174015045,-19.55712890625,0.881388485431671,2180.4677734375,6.11131048202515,14.5723218917847,0.259538620710373,0.532340586185455,0.0794907510280609,0.657716333866119,597.989196777344,344.865875244141,20.5580139160156,391.202178955078,56.894718170166
"0",0,33069947,356255,4219545,-0.565229892730713,-3.74887752532959,0.715260326862335,3272.6552734375,5.99512434005737,19.5617427825928,0.273102343082428,0.554423332214355,0.0524782314896584,0.495590478181839,264.433532714844,286.592468261719,20.8944320678711,959.752746582031,53.1241989135742
"0",0,27080467,341855,4313865,1.8433096408844,32.3202133178711,0.824943721294403,3747.40966796875,5.38136386871338,11.6067199707031,0.548045337200165,0.520463168621063,0.0201110206544399,0.36513751745224,186.36491394043,394.266448974609,20.2115058898926,1470.5068359375,52.1047477722168
"0",0,21868201,325115,4395945,-0.135838583111763,-7.94182062149048,0.838262379169464,2263.6982421875,6.95217561721802,17.6546039581299,0.339259296655655,0.514978528022766,0.101797230541706,0.530855774879456,406.632904052734,223.892761230469,23.7311401367188,553.392395019531,50.7033348083496
"0",0,34223643,290195,4201365,-0.204122617840767,-12.813835144043,0.878358960151672,3596.03271484375,5.92570114135742,14.5563507080078,0.710703074932098,0.529940962791443,0.0245260316878557,0.451055079698563,203.337783813477,429.9560546875,18.7779674530029,1289.54357910156,47.4594688415527
"0",0,35469236,265265,4181745,-0.300977647304535,-15.087233543396,0.372445285320282,2894.85498046875,6.03195238113403,15.4478721618652,0.661450326442719,0.563236653804779,0.035931047052145,0.472730278968811,321.950866699219,376.907440185547,19.2462291717529,868.242919921875,45.341854095459
"0",0,10348246,458765,4577385,0.0451342016458511,1.60492968559265,0.807203412055969,2485.32788085938,6.72533845901489,16.7132892608643,0.467425227165222,0.522479295730591,0.0895507484674454,0.650523126125336,341.894866943359,263.831634521484,21.7461071014404,719.755493164062,52.5640106201172
"0",0,20594856,424115,4416015,-0.655403912067413,-10.9860048294067,0.774639129638672,2820.45751953125,5.93498849868774,15.1573295593262,0.359106510877609,0.527478218078613,0.0452831126749516,0.511817097663879,308.008850097656,337.966064453125,21.202672958374,1003.37060546875,48.3695678710938
"0",0,36254301,455165,4169415,-0.304638922214508,-8.19522666931152,0.602971911430359,3360.52075195312,5.28409051895142,11.4235057830811,0.984715163707733,0.564623117446899,0.04363152384758,0.582348823547363,290.522888183594,377.897521972656,19.6013984680176,998.189636230469,53.0538597106934
"0",0,33802842,480005,4208025,-0.0251414235681295,-4.47302627563477,0.797659873962402,3011.3154296875,6.60445737838745,17.3187046051025,0.482685536146164,0.519418239593506,0.0512052588164806,0.61294162273407,390.51025390625,383.647735595703,19.6769847869873,764.369934082031,51.6044731140137
"0",0,31439687,222605,4245195,0.227049514651299,5.28052043914795,0.734655380249023,2933.9638671875,6.31331157684326,22.5726909637451,0.498751282691956,0.527926802635193,0.0449554957449436,0.453343570232391,438.709014892578,354.523620605469,20.4869785308838,622.093078613281,49.4065818786621
